payer_id,week_normalized,day,order_status,order_count,sum_order_price,sum_order_mileage,sum_kent_legs,completed_count,billed_no_show_count,non_billable_no_show_count
Allendale Nursing and Rehabilitation Community,Week 2,Monday,Completed,2,190.14,33.379999999999995,2.0,2,0,0
Allendale Nursing and Rehabilitation Community,Week 5,Wednesday,Canceled,2,0.0,16.05,2.0,0,0,0
Ambrose Care Management,Week 1,Thursday,Canceled,2,0.0,120.0,6.9523809523809526,0,0,0
Ambrose Care Management,Week 1,Tuesday,Canceled,1,0.0,62.0,3.5714285714285716,0,0,0
Ambrose Care Management,Week 1,Tuesday,No show,1,0.0,63.0,3.619047619047619,0,0,1
Ambrose Care Management,Week 1,Wednesday,Canceled,2,0.0,101.0,6.0476190476190474,0,0,0
Ambrose Care Management,Week 2,Thursday,Completed,3,503.0,126.0,8.095238095238095,3,0,0
Ambrose Care Management,Week 2,Tuesday,Completed,2,435.0,120.0,6.9523809523809526,2,0,0
Ambrose Care Management,Week 2,Wednesday,Canceled,2,0.0,120.0,6.9523809523809526,0,0,0
Ambrose Care Management,Week 3,Thursday,Canceled,2,0.0,120.0,6.9523809523809526,0,0,0
Ambrose Care Management,Week 3,Tuesday,Completed,2,435.0,120.0,6.9523809523809526,2,0,0
Ambrose Care Management,Week 3,Wednesday,Canceled,2,0.0,101.0,6.0476190476190474,0,0,0
Ambrose Care Management,Week 4,Friday,Canceled,1,0.0,48.0,2.9047619047619047,0,0,0
Ambrose Care Management,Week 4,Friday,Completed,2,105.0,10.0,2.0,2,0,0
Ambrose Care Management,Week 4,Thursday,Canceled,1,202.0,59.0,3.4285714285714284,0,0,0
Ambrose Care Management,Week 4,Thursday,No show,1,233.0,61.0,3.5238095238095237,0,0,1
Ambrose Care Management,Week 4,Tuesday,Canceled,2,0.0,120.0,6.9523809523809526,0,0,0
Ambrose Care Management,Week 4,Wednesday,Canceled,2,0.0,101.0,6.0476190476190474,0,0,0
Ambrose Care Management,Week 5,Thursday,Canceled,2,0.0,120.0,6.9523809523809526,0,0,0
Ambrose Care Management,Week 5,Tuesday,Canceled,2,0.0,120.0,6.9523809523809526,0,0,0
Ambrose Care Management,Week 5,Tuesday,Completed,2,135.0,20.0,2.0,2,0,0
Ambrose Care Management,Week 5,Wednesday,Canceled,2,0.0,10.0,2.0,0,0,0
Auto Case,Week 1,Friday,Completed,4,283.0,41.0,4.0,4,0,0
Auto Case,Week 1,Monday,Completed,6,459.0,73.0,6.0,6,0,0
Auto Case,Week 1,Tuesday,Completed,4,322.0,54.0,4.0,4,0,0
Auto Case,Week 1,Wednesday,Canceled,2,0.0,28.0,2.0,0,0,0
Auto Case,Week 1,Wednesday,Completed,4,328.0,56.0,4.0,4,0,0
Auto Case,Week 2,Monday,Completed,4,370.0,70.0,4.0,4,0,0
Auto Case,Week 2,Thursday,Canceled,1,0.0,7.0,1.0,0,0,0
Auto Case,Week 2,Thursday,Completed,8,515.0,65.0,8.0,8,0,0
Auto Case,Week 2,Thursday,No show,1,0.0,6.0,1.0,0,0,1
Auto Case,Week 2,Tuesday,Completed,2,152.0,24.0,2.0,2,0,0
Auto Case,Week 2,Wednesday,Canceled,4,0.0,32.0,4.0,0,0,0
Auto Case,Week 2,Wednesday,Completed,5,350.0,50.0,5.0,5,0,0
Auto Case,Week 2,Wednesday,No show,1,0.0,4.0,1.0,0,0,1
Auto Case,Week 3,Friday,Canceled,3,0.0,44.0,3.0,0,0,0
Auto Case,Week 3,Friday,Completed,1,55.0,5.0,1.0,1,0,0
Auto Case,Week 3,Monday,Canceled,2,0.0,6.0,2.0,0,0,0
Auto Case,Week 3,Monday,Completed,3,225.0,35.0,3.0,3,0,0
Auto Case,Week 3,Thursday,Canceled,4,0.0,18.0,4.0,0,0,0
Auto Case,Week 3,Thursday,Completed,2,176.0,32.0,2.0,2,0,0
Auto Case,Week 3,Tuesday,Completed,11,875.0,145.0,11.0,11,0,0
Auto Case,Week 3,Wednesday,Completed,2,164.0,28.0,2.0,2,0,0
Auto Case,Week 4,Friday,Canceled,2,0.0,16.0,2.0,0,0,0
Auto Case,Week 4,Friday,Completed,2,176.0,32.0,2.0,2,0,0
Auto Case,Week 4,Thursday,Canceled,5,584.0,128.0,9.380952380952381,0,0,0
Auto Case,Week 4,Thursday,Completed,6,465.0,75.0,6.0,6,0,0
Auto Case,Week 4,Tuesday,Canceled,3,0.0,29.0,3.0,0,0,0
Auto Case,Week 4,Tuesday,Completed,2,176.0,32.0,2.0,2,0,0
Auto Case,Week 4,Tuesday,No show,1,0.0,5.0,1.0,0,0,1
Auto Case,Week 4,Wednesday,Completed,6,462.0,74.0,6.0,6,0,0
Auto Case,Week 5,Friday,Canceled,2,0.0,26.0,2.0,0,0,0
Auto Case,Week 5,Friday,Completed,2,194.0,38.0,2.0,2,0,0
Auto Case,Week 5,Monday,Completed,4,271.0,37.0,4.0,4,0,0
Auto Case,Week 5,Thursday,Canceled,5,0.0,36.0,5.0,0,0,0
Auto Case,Week 5,Thursday,Completed,5,344.0,48.0,5.0,5,0,0
Auto Case,Week 5,Tuesday,Canceled,7,0.0,147.0,9.238095238095237,0,0,0
Auto Case,Week 5,Tuesday,Completed,4,289.0,43.0,4.0,4,0,0
Auto Case,Week 5,Wednesday,Canceled,5,0.0,59.0,5.0,0,0,0
Auto Case,Week 5,Wednesday,Completed,8,521.0,67.0,8.0,8,0,0
Battle Creek VA,Week 1,Friday,Canceled,44,0.0,957.0,69.38095238095238,0,0,0
Battle Creek VA,Week 1,Friday,Completed,21,1402.5,146.0,21.0,21,0,0
Battle Creek VA,Week 1,Friday,No show,2,108.75,11.0,2.0,0,2,0
Battle Creek VA,Week 1,Monday,Canceled,39,42.5,432.0,44.04761904761905,0,1,0
Battle Creek VA,Week 1,Monday,Completed,22,1675.0,293.0,28.761904761904763,22,0,0
Battle Creek VA,Week 1,Monday,No show,7,352.5,38.0,7.0,0,7,0
Battle Creek VA,Week 1,Saturday,Canceled,1,0.0,2.0,1.0,0,0,0
Battle Creek VA,Week 1,Saturday,Completed,3,229.5,24.0,3.0,3,0,0
Battle Creek VA,Week 1,Thursday,Canceled,9,0.0,52.0,9.0,0,0,0
Battle Creek VA,Week 1,Tuesday,Canceled,42,59.5,825.0,63.61904761904762,0,0,0
Battle Creek VA,Week 1,Tuesday,Completed,30,2554.5,473.0,42.1904761904762,30,0,0
Battle Creek VA,Week 1,Tuesday,No show,4,198.75,25.0,4.0,0,4,0
Battle Creek VA,Week 1,Wednesday,Canceled,74,0.0,1705.0,122.19047619047618,0,0,0
Battle Creek VA,Week 1,Wednesday,Completed,29,1904.0,318.0,29.0,29,0,0
Battle Creek VA,Week 1,Wednesday,No show,5,262.5,45.0,5.0,0,5,0
Battle Creek VA,Week 2,Friday,Canceled,66,0.0,1451.0,100.47619047619047,0,0,0
Battle Creek VA,Week 2,Friday,Completed,35,2568.5,415.0,42.61904761904762,35,0,0
Battle Creek VA,Week 2,Friday,No show,2,108.75,16.0,2.0,0,2,0
Battle Creek VA,Week 2,Monday,Canceled,54,0.0,1542.0,100.61904761904759,0,0,0
Battle Creek VA,Week 2,Monday,Completed,36,2695.5,529.0,45.333333333333336,36,0,0
Battle Creek VA,Week 2,Monday,No show,3,135.0,25.0,3.0,0,3,0
Battle Creek VA,Week 2,Saturday,Canceled,1,0.0,2.0,1.0,0,0,0
Battle Creek VA,Week 2,Saturday,Completed,3,229.5,24.0,3.0,3,0,0
Battle Creek VA,Week 2,Thursday,Canceled,71,30.0,2399.0,153.76190476190473,0,1,0
Battle Creek VA,Week 2,Thursday,Completed,33,2514.0,362.0,40.42857142857143,33,0,0
Battle Creek VA,Week 2,Thursday,No show,3,127.5,71.0,4.714285714285714,0,2,1
Battle Creek VA,Week 2,Tuesday,Canceled,71,0.0,1872.0,126.33333333333331,0,0,0
Battle Creek VA,Week 2,Tuesday,Completed,34,2461.0,377.0,41.9047619047619,34,0,0
Battle Creek VA,Week 2,Tuesday,No show,4,198.75,41.0,4.0,0,4,0
Battle Creek VA,Week 2,Wednesday,Canceled,64,42.5,1309.0,93.71428571428571,0,1,0
Battle Creek VA,Week 2,Wednesday,Completed,22,1436.5,104.0,22.0,22,0,0
Battle Creek VA,Week 2,Wednesday,No show,5,225.0,34.0,5.0,0,5,0
Battle Creek VA,Week 3,Friday,Canceled,57,93.75,1276.0,91.99999999999999,0,2,0
Battle Creek VA,Week 3,Friday,Completed,22,1598.5,209.0,24.80952380952381,22,0,0
Battle Creek VA,Week 3,Friday,No show,2,127.5,35.0,2.0,0,2,0
Battle Creek VA,Week 3,Monday,Canceled,56,0.0,1493.0,102.95238095238095,0,0,0
Battle Creek VA,Week 3,Monday,Completed,29,2397.5,352.0,36.333333333333336,29,0,0
Battle Creek VA,Week 3,Monday,No show,5,266.25,51.0,5.0,0,5,0
Battle Creek VA,Week 3,Saturday,Completed,4,289.0,26.0,4.0,4,0,0
Battle Creek VA,Week 3,Thursday,Canceled,71,0.0,1848.0,122.80952380952381,0,0,0
Battle Creek VA,Week 3,Thursday,Completed,30,2364.0,314.0,35.61904761904762,30,0,0
Battle Creek VA,Week 3,Thursday,No show,4,198.75,47.0,4.0,0,4,0
Battle Creek VA,Week 3,Tuesday,Canceled,67,72.5,1613.0,117.00000000000001,0,2,0
Battle Creek VA,Week 3,Tuesday,Completed,21,1504.5,117.0,21.0,21,0,0
Battle Creek VA,Week 3,Tuesday,No show,1,63.75,9.0,1.0,0,1,0
Battle Creek VA,Week 3,Wednesday,Canceled,56,42.5,1221.0,85.28571428571429,0,1,0
Battle Creek VA,Week 3,Wednesday,Completed,28,1955.5,245.0,30.80952380952381,28,0,0
Battle Creek VA,Week 3,Wednesday,No show,3,153.75,27.0,3.0,0,3,0
Battle Creek VA,Week 4,Friday,Canceled,67,0.0,1485.0,102.76190476190477,0,0,0
Battle Creek VA,Week 4,Friday,Completed,27,2014.5,326.0,31.523809523809526,27,0,0
Battle Creek VA,Week 4,Friday,No show,2,90.0,10.0,2.0,0,2,0
Battle Creek VA,Week 4,Monday,Canceled,22,0.0,381.0,29.80952380952381,0,0,0
Battle Creek VA,Week 4,Monday,Completed,18,1224.0,65.0,18.0,18,0,0
Battle Creek VA,Week 4,Monday,No show,2,108.75,6.0,2.0,0,2,0
Battle Creek VA,Week 4,Saturday,Canceled,3,0.0,15.0,3.0,0,0,0
Battle Creek VA,Week 4,Saturday,Completed,1,85.0,11.0,1.0,1,0,0
Battle Creek VA,Week 4,Thursday,Canceled,83,7624.0,2038.0,141.99999999999997,0,2,0
Battle Creek VA,Week 4,Thursday,Completed,21,1696.5,282.0,26.952380952380953,21,0,0
Battle Creek VA,Week 4,Thursday,No show,5,436.0,88.0,7.809523809523809,0,2,3
Battle Creek VA,Week 4,Tuesday,Canceled,92,0.0,2004.0,147.6190476190476,0,0,0
Battle Creek VA,Week 4,Tuesday,Completed,26,2444.0,396.0,37.142857142857146,26,0,0
Battle Creek VA,Week 4,Tuesday,No show,2,108.75,6.0,2.0,0,2,0
Battle Creek VA,Week 4,Wednesday,Canceled,70,0.0,1856.0,123.9047619047619,0,0,0
Battle Creek VA,Week 4,Wednesday,Completed,23,1770.5,205.0,24.761904761904763,23,0,0
Battle Creek VA,Week 4,Wednesday,No show,3,172.5,18.0,3.0,0,3,0
Battle Creek VA,Week 5,Friday,Canceled,73,0.0,1694.0,115.57142857142856,0,0,0
Battle Creek VA,Week 5,Friday,Completed,23,1715.0,178.0,25.904761904761905,23,0,0
Battle Creek VA,Week 5,Friday,No show,5,243.75,63.0,6.285714285714286,0,5,0
Battle Creek VA,Week 5,Monday,Canceled,63,45.0,1750.0,115.76190476190479,0,1,0
Battle Creek VA,Week 5,Monday,Completed,24,1657.5,162.0,24.0,24,0,0
Battle Creek VA,Week 5,Monday,No show,2,108.75,12.0,2.0,0,2,0
Battle Creek VA,Week 5,Saturday,Canceled,1,0.0,2.0,1.0,0,0,0
Battle Creek VA,Week 5,Saturday,Completed,4,314.5,25.0,4.0,4,0,0
Battle Creek VA,Week 5,Thursday,Canceled,83,0.0,1863.0,129.1904761904762,0,0,0
Battle Creek VA,Week 5,Thursday,Completed,25,2110.0,335.0,32.76190476190476,25,0,0
Battle Creek VA,Week 5,Thursday,No show,4,198.75,57.0,5.380952380952381,0,4,0
Battle Creek VA,Week 5,Tuesday,Canceled,87,0.0,1834.0,130.04761904761904,0,0,0
Battle Creek VA,Week 5,Tuesday,Completed,19,1283.5,111.0,19.0,19,0,0
Battle Creek VA,Week 5,Tuesday,No show,5,300.0,43.0,5.0,0,5,0
Battle Creek VA,Week 5,Wednesday,Canceled,91,42.5,1974.0,141.2857142857143,0,1,0
Battle Creek VA,Week 5,Wednesday,Completed,28,2149.0,277.0,33.71428571428571,28,0,0
Battle Creek VA,Week 5,Wednesday,No show,2,127.5,10.0,2.0,0,2,0
Bronson Battle Creek Hospital,Week 1,Friday,Canceled,2,0.0,142.01,8.00047619047619,0,0,0
Bronson Battle Creek Hospital,Week 1,Friday,Completed,1,140.41,6.37,1.0,1,0,0
Bronson Battle Creek Hospital,Week 1,Friday,No show,1,0.0,6.22,1.0,0,0,1
Bronson Battle Creek Hospital,Week 1,Monday,Completed,4,1210.71,144.63,9.846666666666668,4,0,0
Bronson Battle Creek Hospital,Week 1,Saturday,Canceled,1,0.0,148.9,7.70952380952381,0,0,0
Bronson Battle Creek Hospital,Week 1,Thursday,Canceled,2,0.0,60.2,4.324285714285715,0,0,0
Bronson Battle Creek Hospital,Week 1,Thursday,Completed,1,468.26,56.81,3.3242857142857143,1,0,0
Bronson Battle Creek Hospital,Week 1,Tuesday,Completed,1,468.13,56.79,3.3233333333333333,1,0,0
Bronson Battle Creek Hospital,Week 1,Wednesday,Canceled,1,0.0,50.32,3.0152380952380953,0,0,0
Bronson Battle Creek Hospital,Week 1,Wednesday,Completed,2,439.15999999999997,37.1,3.0823809523809524,2,0,0
Bronson Battle Creek Hospital,Week 1,Wednesday,No show,1,0.0,1.86,1.0,0,0,1
Bronson Battle Creek Hospital,Week 2,Friday,Completed,1,140.41,6.37,1.0,1,0,0
Bronson Battle Creek Hospital,Week 2,Monday,Canceled,2,0.0,3.5999999999999996,2.0,0,0,0
Bronson Battle Creek Hospital,Week 2,Monday,Completed,3,1156.51,132.23,8.231428571428571,3,0,0
Bronson Battle Creek Hospital,Week 2,Saturday,Canceled,1,0.0,30.75,2.083333333333333,0,0,0
Bronson Battle Creek Hospital,Week 2,Thursday,Completed,1,63.92,6.37,1.0,1,0,0
Bronson Battle Creek Hospital,Week 2,Thursday,No show,1,0.0,6.37,1.0,0,0,1
Bronson Battle Creek Hospital,Week 2,Tuesday,Completed,4,561.64,25.48,4.0,4,0,0
Bronson Battle Creek Hospital,Week 2,Wednesday,Completed,3,421.23,19.11,3.0,3,0,0
Bronson Battle Creek Hospital,Week 3,Monday,Completed,1,1049.63,146.25,7.583333333333333,1,0,0
Bronson Battle Creek Hospital,Week 3,Thursday,Canceled,1,0.0,6.37,1.0,0,0,0
Bronson Battle Creek Hospital,Week 3,Thursday,Completed,3,749.0799999999999,69.55,5.324285714285715,3,0,0
Bronson Battle Creek Hospital,Week 3,Tuesday,Canceled,1,0.0,126.99,6.666190476190476,0,0,0
Bronson Battle Creek Hospital,Week 3,Tuesday,Completed,6,636.5,24.42,6.0,6,0,0
Bronson Battle Creek Hospital,Week 3,Wednesday,Completed,3,598.79,81.72,5.826190476190476,3,0,0
Bronson Battle Creek Hospital,Week 3,Wednesday,No show,1,51.13,1.25,1.0,0,1,0
Bronson Battle Creek Hospital - ED,Week 4,Friday,Completed,3,414.0,18.0,3.0,3,0,0
Bronson Battle Creek Hospital - ED,Week 4,Saturday,Canceled,1,0.0,73.0,4.095238095238095,0,0,0
Bronson Battle Creek Hospital - ED,Week 4,Saturday,Unassigned,1,67.0,1.0,1.0,0,0,0
Bronson Battle Creek Hospital - ED,Week 4,Thursday,Completed,2,438.5,37.0,3.0952380952380953,2,0,0
Bronson Battle Creek Hospital - ED,Week 5,Monday,Completed,2,191.0,8.0,2.0,2,0,0
Bronson Battle Creek Hospital - ED,Week 5,Monday,No show,1,0.0,127.0,6.666666666666667,0,0,1
Bronson Battle Creek Hospital - ED,Week 5,Saturday,Canceled,1,0.0,69.0,3.9047619047619047,0,0,0
Bronson Battle Creek Hospital - ED,Week 5,Thursday,Canceled,1,0.0,6.0,1.0,0,0,0
Bronson Battle Creek Hospital - ED,Week 5,Thursday,Completed,2,276.0,12.0,2.0,2,0,0
Bronson Battle Creek Hospital - ED,Week 5,Thursday,Unassigned,1,0.0,1.0,1.0,0,0,0
Bronson Battle Creek Hospital - ED,Week 5,Tuesday,Canceled,1,0.0,1.0,1.0,0,0,0
Bronson Battle Creek Hospital - ED,Week 5,Tuesday,Completed,1,138.0,6.0,1.0,1,0,0
Bronson Battle Creek Hospital - ED,Week 5,Wednesday,Completed,5,1094.5,111.0,9.0,5,0,0
Bronson Battle Creek Hospital - Social Work,Week 3,Friday,Canceled,3,0.0,9.71,3.0,0,0,0
Bronson Battle Creek Hospital - Social Work,Week 3,Saturday,Unassigned,1,140.41,6.37,1.0,0,0,0
Bronson Battle Creek Hospital - Social Work,Week 4,Friday,Completed,3,284.09,56.03000000000001,4.79,3,0,0
Bronson Battle Creek Hospital - Social Work,Week 4,Monday,Canceled,1,0.0,6.37,1.0,0,0,0
Bronson Battle Creek Hospital - Social Work,Week 4,Saturday,Completed,3,240.19,7.88,3.0,3,0,0
Bronson Battle Creek Hospital - Social Work,Week 4,Thursday,Canceled,1,571.03,72.62,4.077142857142857,0,0,0
Bronson Battle Creek Hospital - Social Work,Week 4,Thursday,Completed,3,421.23,19.11,3.0,3,0,0
Bronson Battle Creek Hospital - Social Work,Week 4,Tuesday,Canceled,1,0.0,74.42,4.162857142857143,0,0,0
Bronson Battle Creek Hospital - Social Work,Week 4,Wednesday,Completed,3,256.01,14.209999999999999,3.0,3,0,0
Bronson Battle Creek Hospital - Social Work,Week 5,Friday,Completed,1,298.88,30.75,2.083333333333333,1,0,0
Bronson Battle Creek Hospital - Social Work,Week 5,Monday,Canceled,1,0.0,69.39,3.9233333333333333,0,0,0
Bronson Battle Creek Hospital - Social Work,Week 5,Monday,Completed,4,324.76,22.509999999999998,4.0,4,0,0
Bronson Battle Creek Hospital - Social Work,Week 5,Thursday,Completed,3,388.61,67.25,5.494285714285715,3,0,0
Bronson Battle Creek Hospital - Social Work,Week 5,Tuesday,Completed,4,235.35,12.040000000000001,4.0,4,0,0
Bronson Battle Creek Hospital - Social Work,Week 5,Tuesday,No show,1,0.0,0.5,1.0,0,0,1
Bronson Behavioral Health Hospital,Week 3,Friday,Completed,1,122.24,24.08,1.0,1,0,0
Bronson Behavioral Health Hospital,Week 3,Thursday,Canceled,1,0.0,254.37,12.731904761904762,0,0,0
Bronson Behavioral Health Hospital,Week 4,Friday,Completed,3,410.73,86.91000000000001,5.206190476190477,3,0,0
Bronson Behavioral Health Hospital,Week 4,Thursday,Canceled,2,430.75,110.25,6.628095238095238,0,2,0
Bronson Behavioral Health Hospital,Week 4,Thursday,Completed,3,372.57000000000005,74.19,4.764285714285714,3,0,0
Bronson Behavioral Health Hospital,Week 4,Tuesday,Completed,2,835.27,98.04,5.13952380952381,2,0,0
Bronson Behavioral Health Hospital,Week 4,Wednesday,Canceled,1,0.0,6.23,1.0,0,0,0
Bronson Behavioral Health Hospital,Week 4,Wednesday,Completed,1,168.11,39.37,2.4938095238095235,1,0,0
Bronson Behavioral Health Hospital,Week 5,Friday,Completed,4,369.46999999999997,56.489999999999995,4.0,4,0,0
Bronson Behavioral Health Hospital,Week 5,Monday,Canceled,1,0.0,73.92,4.139047619047619,0,0,0
Bronson Behavioral Health Hospital,Week 5,Monday,Completed,3,454.65,101.55,5.761904761904762,3,0,0
Bronson Behavioral Health Hospital,Week 5,Thursday,Completed,1,122.33,24.11,1.0,1,0,0
Bronson Behavioral Health Hospital,Week 5,Tuesday,Canceled,1,122.33,24.11,1.0,0,1,0
Bronson Behavioral Health Hospital,Week 5,Tuesday,Completed,2,187.51,29.169999999999998,2.0,2,0,0
Bronson Behavioral Health Hospital,Week 5,Wednesday,Completed,1,121.64,23.88,1.0,1,0,0
Bronson Cancer Center,Week 1,Friday,Canceled,2,0.0,97.57,5.884285714285714,0,0,0
Bronson Cancer Center,Week 1,Monday,Canceled,2,0.0,97.57,5.884285714285714,0,0,0
Bronson Cancer Center,Week 1,Wednesday,Canceled,2,0.0,97.57,5.884285714285714,0,0,0
Bronson Cancer Center,Week 2,Thursday,Completed,2,70.4,1.76,2.0,2,0,0
Bronson Cancer Center,Week 3,Friday,Completed,1,96.95,25.58,1.0,1,0,0
Bronson Methodist,Week 1,Monday,Canceled,1,80.0,44.81,2.7528571428571427,0,1,0
Bronson Methodist,Week 2,Thursday,Canceled,2,0.0,1.76,2.0,0,0,0
Bronson Methodist - Private Pay,Week 1,Friday,Canceled,1,0.0,14.13,1.0,0,0,0
Bronson Methodist - Private Pay,Week 2,Tuesday,Canceled,1,0.0,15.96,1.0,0,0,0
Bronson Methodist - Private Pay,Week 5,Wednesday,Canceled,1,0.0,38.48,2.451428571428571,0,0,0
Burcham Hills,Week 1,Monday,Canceled,1,80.0,5.0,1.0,0,1,0
Burcham Hills,Week 1,Monday,Completed,4,552.0,94.0,7.142857142857142,4,0,0
Burcham Hills,Week 1,Monday,No show,1,80.0,5.0,1.0,0,1,0
Burcham Hills,Week 1,Wednesday,Completed,2,166.0,12.0,2.0,2,0,0
Burcham Hills,Week 3,Monday,Completed,2,356.0,82.0,5.142857142857142,2,0,0
Burcham Hills,Week 3,Thursday,Canceled,2,0.0,10.0,2.0,0,0,0
Burcham Hills,Week 3,Wednesday,Canceled,2,0.0,12.0,2.0,0,0,0
Burcham Hills,Week 3,Wednesday,Completed,2,166.0,12.0,2.0,2,0,0
Burcham Hills,Week 4,Friday,Completed,2,160.0,10.0,2.0,2,0,0
Burcham Hills,Week 4,Tuesday,Canceled,2,0.0,8.0,2.0,0,0,0
Burcham Hills,Week 5,Friday,Completed,2,163.0,11.0,2.0,2,0,0
Burcham Hills,Week 5,Monday,Canceled,2,0.0,12.0,2.0,0,0,0
Burcham Hills,Week 5,Monday,Completed,4,350.0,20.0,4.0,4,0,0
Burcham Hills,Week 5,Thursday,Completed,2,160.0,10.0,2.0,2,0,0
Burcham Hills,Week 5,Tuesday,Completed,4,314.0,18.0,4.0,4,0,0
Burcham Hills,Week 5,Wednesday,Completed,4,326.0,22.0,4.0,4,0,0
Calhoun County MDHHS,Week 1,Monday,Canceled,1,0.0,2.08,1.0,0,0,0
Calhoun County MDHHS,Week 1,Monday,No show,1,0.0,2.08,1.0,0,0,1
Calhoun County MDHHS,Week 1,Tuesday,Completed,2,171.78,24.54,2.0,2,0,0
Calhoun County MDHHS,Week 1,Tuesday,No show,1,0.0,12.57,1.0,0,0,1
Calhoun County MDHHS,Week 1,Wednesday,Canceled,1,0.0,2.08,1.0,0,0,0
Calhoun County MDHHS,Week 1,Wednesday,No show,1,0.0,2.08,1.0,0,0,1
Calhoun County MDHHS,Week 2,Wednesday,Canceled,1,0.0,6.72,1.0,0,0,0
Calhoun County MDHHS,Week 2,Wednesday,No show,1,0.0,6.4,1.0,0,0,1
Care and Consulting Management,Week 4,Tuesday,Completed,2,300.0,72.0,4.666666666666666,2,0,0
Case Managment - Lisa Beard,Week 5,Monday,Canceled,2,0.0,13.79,2.0,0,0,0
Corewell Health - Auto,Week 2,Friday,Canceled,2,0.0,20.02,2.0,0,0,0
Corewell Health - Auto,Week 2,Tuesday,Completed,2,164.09,18.03,2.0,2,0,0
Corewell Health - Auto,Week 4,Tuesday,Completed,2,170.06,20.02,2.0,2,0,0
Corewell Health - Auto,Week 5,Friday,Completed,2,164.09,18.03,2.0,2,0,0
Corewell Health - Mission Control,Week 3,Friday,Completed,3,1270.9,149.83,7.413333333333334,3,0,0
Corewell Health - Mission Control,Week 4,Thursday,Completed,2,1518.47,203.14999999999998,10.783333333333333,2,0,0
Corewell Health - Mission Control,Week 5,Friday,Canceled,1,0.0,225.3,11.347619047619048,0,0,0
Corewell Health - Mission Control,Week 5,Friday,Completed,2,1874.03,257.85,13.516666666666666,2,0,0
Corewell Health - Mission Control,Week 5,Thursday,Canceled,1,0.0,2.28,1.0,0,0,0
Corewell Health - Mission Control,Week 5,Tuesday,Completed,3,1769.77,226.57999999999998,12.518095238095237,3,0,0
Corewell Health - Mission Control,Week 5,Wednesday,Canceled,1,0.0,57.86,3.374285714285714,0,0,0
Corewell Health Hospice & Palliative Care West Mic,Week 4,Wednesday,Completed,1,361.0,87.0,4.761904761904762,1,0,0
Corewell Health Nursing and Rehab Cedar - PP,Week 5,Thursday,Completed,1,294.24,5.53,1.0,1,0,0
Corewell Health Reed City Rehab & Nursing Center,Week 5,Friday,Canceled,2,0.0,138.16,7.817142857142857,0,0,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 1,Wednesday,Completed,2,132.0,20.0,2.0,2,0,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 2,Friday,Canceled,2,0.0,12.0,2.0,0,0,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 2,Friday,Completed,2,126.0,18.0,2.0,2,0,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 2,Monday,Canceled,1,52.0,7.0,1.0,0,1,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 2,Monday,Completed,4,258.0,38.0,4.0,4,0,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 2,Monday,No show,1,52.0,7.0,1.0,0,1,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 2,Thursday,Canceled,1,66.0,10.0,1.0,0,1,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 2,Thursday,Completed,2,134.0,21.0,2.0,2,0,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 2,Thursday,No show,1,66.0,10.0,1.0,0,1,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 2,Tuesday,Completed,2,162.0,31.0,2.0,2,0,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 2,Wednesday,Completed,4,253.0,37.0,4.0,4,0,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 3,Friday,Canceled,2,0.0,12.0,2.0,0,0,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 3,Monday,Canceled,2,0.0,14.0,2.0,0,0,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 3,Monday,Completed,2,132.0,20.0,2.0,2,0,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 3,Thursday,Completed,2,110.0,16.0,2.0,2,0,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 3,Tuesday,Completed,6,378.0,54.0,6.0,6,0,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 4,Friday,Canceled,2,0.0,12.0,2.0,0,0,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 4,Friday,Completed,2,132.0,20.0,2.0,2,0,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 4,Thursday,Canceled,1,57.0,7.0,1.0,0,1,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 4,Thursday,Completed,4,240.0,32.0,4.0,4,0,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 4,Thursday,No show,1,57.0,7.0,1.0,0,1,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 5,Monday,Completed,6,392.0,63.0,6.0,6,0,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 5,Thursday,Canceled,2,0.0,20.0,2.0,0,0,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 5,Tuesday,Canceled,5,225.0,60.0,5.0,0,3,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 5,Tuesday,Completed,2,134.0,21.0,2.0,2,0,0
